2025-05-01 15:29:41.679 [main] INFO  c.sau.CquptWebManagementApplication - Starting CquptWebManagementApplication using Java 17.0.13 with PID 17004 (D:\Java\web-ai-practice\cqupt-web-management\target\classes started by 77639 in D:\Java\web-ai-practice)
2025-05-01 16:15:39.628 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:15:39.629 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:16:27.802 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:16:27.802 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:16:27.940 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:16:27.940 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:16:28.061 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:16:28.062 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:31.196 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:31.197 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:40.470 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:40.471 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:43.637 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:43.638 [http-nio-8080-exec-5] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:43.768 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:43.768 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:51.680 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:51.680 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:17:54.281 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:17:54.281 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:20:20.567 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:20:20.567 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:20:22.126 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:20:22.126 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:20:22.236 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:20:22.237 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:22:53.683 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:22:53.684 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:22:55.143 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:22:55.143 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:24:10.724 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:24:10.725 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:24:59.765 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:24:59.765 [http-nio-8080-exec-5] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:44:45.676 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:44:45.677 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:45:27.860 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:45:27.860 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:45:56.730 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:45:56.732 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:55:09.248 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:55:09.249 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:55:57.706 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:55:57.707 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:55:57.848 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:55:57.849 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:59:14.521 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 16:59:14.522 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:59:38.950 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 16:59:38.950 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:00:50.637 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:00:50.638 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:01:02.531 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:01:02.532 [http-nio-8080-exec-5] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:01:03.314 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:01:11.495 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:01:55.401 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:05:30.285 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:05:30.285 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:05:31.329 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:05:35.099 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 根据id查询员工信息:34
2025-05-01 17:05:36.906 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 根据id查询员工信息:1
2025-05-01 17:05:38.983 [http-nio-8080-exec-5] INFO  com.sau.controller.EmpController - 根据id查询员工信息:34
2025-05-01 17:05:45.829 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:14:05.697 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:14:05.697 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:14:05.816 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:14:05.816 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:14:06.680 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:16:13.974 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:16:13.974 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:16:14.895 [http-nio-8080-exec-9] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:16:23.155 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:16:23.155 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:16:25.397 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:16:25.397 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:16:26.292 [http-nio-8080-exec-8] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:16:30.365 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 根据id查询员工信息:34
2025-05-01 17:16:57.544 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:16:57.545 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:00.006 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:00.006 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:00.128 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:00.128 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:01.000 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:17:13.837 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:13.838 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:17.790 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:17.790 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:17.929 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:17.929 [http-nio-8080-exec-3] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:18.064 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:17:18.064 [http-nio-8080-exec-10] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:17:18.947 [http-nio-8080-exec-2] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:18:00.562 [http-nio-8080-exec-4] INFO  com.sau.controller.EmpController - 分页查询,参数:EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2025-05-01 17:18:00.564 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-05-01 17:21:26.200 [http-nio-8080-exec-6] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:21:38.718 [http-nio-8080-exec-7] INFO  com.sau.controller.EmpController - 根据id查询员工信息:35
2025-05-01 17:21:41.519 [http-nio-8080-exec-1] INFO  com.sau.controller.EmpController - 新增员工:Emp(id=35, username=caihong, password=123456, name=彩虹, gender=1, phone=13320000055, job=3, salary=10000, image=https://java-ai-sau.oss-cn-beijing.aliyuncs.com/2025/04/4fa3f511-5ffc-4e16-8ada-6c85a284a014.jpg, entryDate=2025-04-01, deptId=2, createTime=2025-04-17T10:01:57, updateTime=2025-04-17T10:01:57, deptName=null, exprList=[])
2025-05-01 17:21:41.539 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Creating new transaction with name [com.sau.service.impl.EmpServiceImpl.save]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT,-java.lang.Exception
2025-05-01 17:21:41.541 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Acquired Connection [HikariProxyConnection@1749863540 wrapping com.mysql.cj.jdbc.ConnectionImpl@324ac1a6] for JDBC transaction
2025-05-01 17:21:41.542 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Switching JDBC Connection [HikariProxyConnection@1749863540 wrapping com.mysql.cj.jdbc.ConnectionImpl@324ac1a6] to manual commit
2025-05-01 17:21:41.802 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Suspending current transaction, creating new transaction with name [com.sau.service.impl.EmpLogServiceImpl.insertLog]
2025-05-01 17:21:41.804 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Acquired Connection [HikariProxyConnection@1928360656 wrapping com.mysql.cj.jdbc.ConnectionImpl@728e6d30] for JDBC transaction
2025-05-01 17:21:41.804 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Switching JDBC Connection [HikariProxyConnection@1928360656 wrapping com.mysql.cj.jdbc.ConnectionImpl@728e6d30] to manual commit
2025-05-01 17:21:41.813 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Initiating transaction commit
2025-05-01 17:21:41.814 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Committing JDBC transaction on Connection [HikariProxyConnection@1928360656 wrapping com.mysql.cj.jdbc.ConnectionImpl@728e6d30]
2025-05-01 17:21:41.821 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Releasing JDBC Connection [HikariProxyConnection@1928360656 wrapping com.mysql.cj.jdbc.ConnectionImpl@728e6d30] after transaction
2025-05-01 17:21:41.823 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Resuming suspended transaction after completion of inner transaction
2025-05-01 17:21:41.823 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Initiating transaction rollback
2025-05-01 17:21:41.824 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Rolling back JDBC transaction on Connection [HikariProxyConnection@1749863540 wrapping com.mysql.cj.jdbc.ConnectionImpl@324ac1a6]
2025-05-01 17:21:41.829 [http-nio-8080-exec-1] DEBUG o.s.j.support.JdbcTransactionManager - Releasing JDBC Connection [HikariProxyConnection@1749863540 wrapping com.mysql.cj.jdbc.ConnectionImpl@324ac1a6] after transaction
2025-05-01 17:21:41.837 [http-nio-8080-exec-1] ERROR c.s.exception.GlobalExceptionHandler - 程序出错啦~
org.springframework.dao.DuplicateKeyException: 
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'caihong' for key 'emp.username'
### The error may exist in com/sau/mapper/EmpMapper.java (best guess)
### The error may involve com.sau.mapper.EmpMapper.insert-Inline
### The error occurred while setting parameters
### SQL: insert into emp (username, name, gender, image, phone,job,create_time,salary,entry_date,dept_id, update_time) values (?,?,?,?,?,?,?,?,?,?,?)
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'caihong' for key 'emp.username'
; Duplicate entry 'caihong' for key 'emp.username'
	at org.springframework.jdbc.support.SQLErrorCodeSQLExceptionTranslator.doTranslate(SQLErrorCodeSQLExceptionTranslator.java:254)
	at org.springframework.jdbc.support.AbstractFallbackSQLExceptionTranslator.translate(AbstractFallbackSQLExceptionTranslator.java:107)
	at org.mybatis.spring.MyBatisExceptionTranslator.translateExceptionIfPossible(MyBatisExceptionTranslator.java:93)
	at org.mybatis.spring.SqlSessionTemplate$SqlSessionInterceptor.invoke(SqlSessionTemplate.java:347)
	at jdk.proxy2/jdk.proxy2.$Proxy67.insert(Unknown Source)
	at org.mybatis.spring.SqlSessionTemplate.insert(SqlSessionTemplate.java:224)
	at org.apache.ibatis.binding.MapperMethod.execute(MapperMethod.java:62)
	at org.apache.ibatis.binding.MapperProxy$PlainMethodInvoker.invoke(MapperProxy.java:141)
	at org.apache.ibatis.binding.MapperProxy.invoke(MapperProxy.java:86)
	at jdk.proxy2/jdk.proxy2.$Proxy83.insert(Unknown Source)
	at com.sau.service.impl.EmpServiceImpl.save(EmpServiceImpl.java:84)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
