2025-11-23 11:15:06.779 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.3.Final
2025-11-23 11:17:00.661 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
2025-11-23 11:17:00.662 [http-nio-8080-exec-6] INFO  c.sau.controller.ArticleController - 查询转发量高的文章信息
2025-11-23 11:17:00.844 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.844 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles
2025-11-23 11:17:00.844 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.844 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/hot
2025-11-23 11:17:00.844 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.844 [http-nio-8080-exec-1] INFO  c.sau.controller.ArticleController - 查询浏览量高的文章信息
2025-11-23 11:17:00.844 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/tags
2025-11-23 11:17:00.845 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.845 [http-nio-8080-exec-2] INFO  com.sau.controller.TagController - 查询所有标签
2025-11-23 11:17:00.845 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/categories
2025-11-23 11:17:00.845 [http-nio-8080-exec-10] INFO  c.sau.controller.ArticleController - 分页查询,参数:ArticleQueryDTO(page=1, pageSize=10, type=null, categoryId=null, tagId=null, authorName=null, title=null, begin=null, end=null, categoryIdSize=null, tagIdSize=null)
2025-11-23 11:17:00.846 [http-nio-8080-exec-9] INFO  c.sau.controller.CategoryController - 查询所有分类
2025-11-23 11:17:00.846 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.846 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.846 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostLike
2025-11-23 11:17:00.846 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostStar
2025-11-23 11:17:00.847 [http-nio-8080-exec-3] INFO  c.sau.controller.ArticleController - 查询收藏量高的文章信息
2025-11-23 11:17:00.847 [http-nio-8080-exec-7] INFO  c.sau.controller.ArticleController - 查询点赞量高的文章信息
2025-11-23 11:17:00.868 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:00.869 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
2025-11-23 11:17:00.869 [http-nio-8080-exec-4] INFO  c.sau.controller.ArticleController - 查询转发量高的文章信息
2025-11-23 11:17:02.677 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.677 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.677 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.677 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles
2025-11-23 11:17:02.677 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.677 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.677 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostStar
2025-11-23 11:17:02.677 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.678 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/tags
2025-11-23 11:17:02.677 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/categories
2025-11-23 11:17:02.678 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/hot
2025-11-23 11:17:02.678 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostLike
2025-11-23 11:17:02.678 [http-nio-8080-exec-1] INFO  c.sau.controller.ArticleController - 查询收藏量高的文章信息
2025-11-23 11:17:02.678 [http-nio-8080-exec-5] INFO  c.sau.controller.ArticleController - 查询浏览量高的文章信息
2025-11-23 11:17:02.678 [http-nio-8080-exec-9] INFO  c.sau.controller.ArticleController - 查询点赞量高的文章信息
2025-11-23 11:17:02.678 [http-nio-8080-exec-6] INFO  c.sau.controller.ArticleController - 分页查询,参数:ArticleQueryDTO(page=1, pageSize=10, type=null, categoryId=null, tagId=null, authorName=null, title=null, begin=null, end=null, categoryIdSize=null, tagIdSize=null)
2025-11-23 11:17:02.678 [http-nio-8080-exec-8] INFO  com.sau.controller.TagController - 查询所有标签
2025-11-23 11:17:02.678 [http-nio-8080-exec-2] INFO  c.sau.controller.CategoryController - 查询所有分类
2025-11-23 11:17:02.693 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:02.693 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
2025-11-23 11:17:02.693 [http-nio-8080-exec-3] INFO  c.sau.controller.ArticleController - 查询转发量高的文章信息
2025-11-23 11:17:03.035 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostStar
2025-11-23 11:17:03.035 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles
2025-11-23 11:17:03.035 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.035 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/categories
2025-11-23 11:17:03.035 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostLike
2025-11-23 11:17:03.035 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/tags
2025-11-23 11:17:03.035 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/hot
2025-11-23 11:17:03.035 [http-nio-8080-exec-1] INFO  c.sau.controller.ArticleController - 查询收藏量高的文章信息
2025-11-23 11:17:03.036 [http-nio-8080-exec-4] INFO  c.sau.controller.CategoryController - 查询所有分类
2025-11-23 11:17:03.036 [http-nio-8080-exec-8] INFO  c.sau.controller.ArticleController - 查询点赞量高的文章信息
2025-11-23 11:17:03.036 [http-nio-8080-exec-10] INFO  c.sau.controller.ArticleController - 查询浏览量高的文章信息
2025-11-23 11:17:03.036 [http-nio-8080-exec-2] INFO  com.sau.controller.TagController - 查询所有标签
2025-11-23 11:17:03.036 [http-nio-8080-exec-7] INFO  c.sau.controller.ArticleController - 分页查询,参数:ArticleQueryDTO(page=1, pageSize=10, type=null, categoryId=null, tagId=null, authorName=null, title=null, begin=null, end=null, categoryIdSize=null, tagIdSize=null)
2025-11-23 11:17:03.056 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:03.056 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
2025-11-23 11:17:03.057 [http-nio-8080-exec-5] INFO  c.sau.controller.ArticleController - 查询转发量高的文章信息
2025-11-23 11:17:14.437 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-9] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles
2025-11-23 11:17:14.437 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/categories
2025-11-23 11:17:14.437 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.437 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/hot
2025-11-23 11:17:14.437 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/tags
2025-11-23 11:17:14.437 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostStar
2025-11-23 11:17:14.437 [http-nio-8080-exec-2] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostLike
2025-11-23 11:17:14.437 [http-nio-8080-exec-6] INFO  com.sau.controller.TagController - 查询所有标签
2025-11-23 11:17:14.437 [http-nio-8080-exec-4] INFO  c.sau.controller.CategoryController - 查询所有分类
2025-11-23 11:17:14.437 [http-nio-8080-exec-3] INFO  c.sau.controller.ArticleController - 查询浏览量高的文章信息
2025-11-23 11:17:14.439 [http-nio-8080-exec-2] INFO  c.sau.controller.ArticleController - 查询点赞量高的文章信息
2025-11-23 11:17:14.439 [http-nio-8080-exec-1] INFO  c.sau.controller.ArticleController - 查询收藏量高的文章信息
2025-11-23 11:17:14.439 [http-nio-8080-exec-9] INFO  c.sau.controller.ArticleController - 分页查询,参数:ArticleQueryDTO(page=1, pageSize=10, type=null, categoryId=null, tagId=null, authorName=null, title=null, begin=null, end=null, categoryIdSize=null, tagIdSize=null)
2025-11-23 11:17:14.452 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:14.452 [http-nio-8080-exec-10] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
2025-11-23 11:17:14.453 [http-nio-8080-exec-10] INFO  c.sau.controller.ArticleController - 查询转发量高的文章信息
2025-11-23 11:17:34.662 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.662 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.663 [http-nio-8080-exec-8] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles
2025-11-23 11:17:34.662 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.662 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.663 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.663 [http-nio-8080-exec-6] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostStar
2025-11-23 11:17:34.663 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.663 [http-nio-8080-exec-5] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/tags
2025-11-23 11:17:34.663 [http-nio-8080-exec-7] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/hot
2025-11-23 11:17:34.663 [http-nio-8080-exec-1] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostLike
2025-11-23 11:17:34.663 [http-nio-8080-exec-4] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/categories
2025-11-23 11:17:34.663 [http-nio-8080-exec-5] INFO  com.sau.controller.TagController - 查询所有标签
2025-11-23 11:17:34.663 [http-nio-8080-exec-1] INFO  c.sau.controller.ArticleController - 查询点赞量高的文章信息
2025-11-23 11:17:34.663 [http-nio-8080-exec-7] INFO  c.sau.controller.ArticleController - 查询浏览量高的文章信息
2025-11-23 11:17:34.663 [http-nio-8080-exec-4] INFO  c.sau.controller.CategoryController - 查询所有分类
2025-11-23 11:17:34.663 [http-nio-8080-exec-6] INFO  c.sau.controller.ArticleController - 查询收藏量高的文章信息
2025-11-23 11:17:34.663 [http-nio-8080-exec-8] INFO  c.sau.controller.ArticleController - 分页查询,参数:ArticleQueryDTO(page=1, pageSize=10, type=null, categoryId=null, tagId=null, authorName=null, title=null, begin=null, end=null, categoryIdSize=null, tagIdSize=null)
2025-11-23 11:17:34.677 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - JWT认证过滤器开始执行
2025-11-23 11:17:34.678 [http-nio-8080-exec-3] INFO  com.sau.filter.JwtTokenFilter - 请求路径：/articles/mostShare
