2025-04-24 14:15:45.065 [main] INFO  c.sau.CquptWebManagementApplication - Starting CquptWebManagementApplication using Java 17.0.13 with PID 27200 (D:\Java\web-ai-practice\cqupt-web-management\target\classes started by 77639 in D:\Java\web-ai-practice)
2025-04-24 14:25:35.233 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:25:35.264 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-24 14:25:35.846 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@60a568ad
2025-04-24 14:25:35.846 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-24 14:25:37.428 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:25:41.107 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 查询部门:5
2025-04-24 14:26:40.178 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:27:51.173 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:28:17.592 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:31:43.212 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:43:30.119 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:44:00.936 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:51:40.320 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:51:50.347 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:51:54.094 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:51:58.418 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:52:10.283 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:52:48.276 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:52:51.164 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:58:53.884 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:59:24.369 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 14:59:29.542 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:59:37.541 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 14:59:42.277 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:04:35.183 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:04:38.591 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:04:44.511 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:04:52.418 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:04:55.830 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:06:47.875 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:06:49.328 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:06:56.985 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:09:04.456 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:13:45.442 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:14:41.032 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:15:47.326 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:16:13.063 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:16:18.286 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:16:59.284 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:17:01.245 [http-nio-8080-exec-7] INFO  o.apache.tomcat.util.http.Parameters - Invalid chunk starting at byte [0] and ending at byte [2] with a value of [=2] ignored
 Note: further occurrences of Parameter errors will be logged at DEBUG level.
2025-04-24 15:17:01.252 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:17:01.275 [http-nio-8080-exec-7] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:17:01.274764600, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=17, operateEmpName=null)
2025-04-24 15:17:01.305 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:17:03.040 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:17:03.045 [http-nio-8080-exec-9] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:17:03.045655100, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=5, operateEmpName=null)
2025-04-24 15:17:03.065 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:18:09.114 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:20:08.703 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:20:20.747 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:27:11.260 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:28:26.955 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:28:30.659 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:35:45.753 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:35:56.942 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 新增部门:Dept(id=null, name=12, createTime=null, updateTime=null)
2025-04-24 15:35:56.969 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:35:59.371 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:35:59.378 [http-nio-8080-exec-10] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:35:59.378365500, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=7, operateEmpName=null)
2025-04-24 15:35:59.404 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:36:06.086 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:36:06.582 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:36:52.943 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:36:52.947 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:36:52.947740900, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=4, operateEmpName=null)
2025-04-24 15:36:52.969 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:37:23.170 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:37:29.120 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:05.379 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:07.956 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:38:07.961 [http-nio-8080-exec-9] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:38:07.961079500, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=5, operateEmpName=null)
2025-04-24 15:38:07.985 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:09.950 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:12.109 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:38:12.112 [http-nio-8080-exec-2] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:38:12.112935800, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=3, operateEmpName=null)
2025-04-24 15:38:12.134 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:40.422 [SpringApplicationShutdownHook] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2025-04-24 15:38:40.772 [tomcat-shutdown] INFO  o.s.b.w.e.tomcat.GracefulShutdown - Graceful shutdown complete
2025-04-24 15:38:40.774 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-04-24 15:38:40.777 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-04-24 15:38:43.352 [main] INFO  c.sau.CquptWebManagementApplication - Starting CquptWebManagementApplication using Java 17.0.13 with PID 19556 (D:\Java\web-ai-practice\cqupt-web-management\target\classes started by 77639 in D:\Java\web-ai-practice)
2025-04-24 15:38:43.353 [main] INFO  c.sau.CquptWebManagementApplication - No active profile set, falling back to 1 default profile: "default"
2025-04-24 15:38:44.260 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2025-04-24 15:38:44.268 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-04-24 15:38:44.274 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-04-24 15:38:44.274 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.36]
2025-04-24 15:38:44.327 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-04-24 15:38:44.328 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 953 ms
2025-04-24 15:38:44.884 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-04-24 15:38:44.895 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
2025-04-24 15:38:44.901 [main] INFO  c.sau.CquptWebManagementApplication - Started CquptWebManagementApplication in 1.829 seconds (process running for 2.372)
2025-04-24 15:38:53.376 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-04-24 15:38:53.376 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-04-24 15:38:53.377 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-04-24 15:38:53.393 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:38:53.405 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-04-24 15:38:53.573 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@488698bf
2025-04-24 15:38:53.574 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-04-24 15:38:55.239 [http-nio-8080-exec-5] INFO  o.apache.tomcat.util.http.Parameters - Invalid chunk starting at byte [0] and ending at byte [3] with a value of [=15] ignored
 Note: further occurrences of Parameter errors will be logged at DEBUG level.
2025-04-24 15:38:55.254 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:38:55.264 [http-nio-8080-exec-5] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:38:55.264342200, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=10, operateEmpName=null)
2025-04-24 15:38:55.312 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:39:06.284 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:39:06.288 [http-nio-8080-exec-4] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:39:06.288118700, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=4, operateEmpName=null)
2025-04-24 15:39:06.303 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:39:39.590 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:39:42.108 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:39:42.113 [http-nio-8080-exec-6] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:39:42.113163200, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=5, operateEmpName=null)
2025-04-24 15:39:42.132 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:39:43.364 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:41:56.068 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:42:00.758 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:42:00.764 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:42:00.764558, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=6, operateEmpName=null)
2025-04-24 15:42:00.782 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:42:02.927 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 删除部门:null
2025-04-24 15:42:02.931 [http-nio-8080-exec-7] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:42:02.931303700, className=com.sau.controller.DeptController, methodName=delete, methodParams=[null], returnValue=Result(code=1, msg=success, data=null), costTime=4, operateEmpName=null)
2025-04-24 15:42:02.949 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:44:42.117 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:44:47.161 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 删除部门:15
2025-04-24 15:44:47.179 [http-nio-8080-exec-9] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T15:44:47.179567, className=com.sau.controller.DeptController, methodName=delete, methodParams=[15], returnValue=Result(code=1, msg=success, data=null), costTime=18, operateEmpName=null)
2025-04-24 15:44:47.198 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:47:00.811 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 15:49:53.635 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:50:39.463 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:50:39.620 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 15:50:39.730 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:01:35.734 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:01:41.676 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:01:41.853 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:01:42.015 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:01:47.621 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 新增部门:Dept(id=null, name=12, createTime=null, updateTime=null)
2025-04-24 16:01:47.646 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:03:58.216 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:04:03.564 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:04:03.705 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:05.139 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:05.222 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:05.338 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:09.127 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:08:11.823 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 删除部门:16
2025-04-24 16:08:11.840 [http-nio-8080-exec-9] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T16:08:11.840555300, className=com.sau.controller.DeptController, methodName=delete, methodParams=[16], returnValue=Result(code=1, msg=success, data=null), costTime=17, operateEmpName=null)
2025-04-24 16:08:11.852 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:13.309 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:13.470 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:13.612 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:18.477 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 新增部门:Dept(id=null, name=123, createTime=null, updateTime=null)
2025-04-24 16:08:18.496 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:08:27.697 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 删除部门:17
2025-04-24 16:08:27.708 [http-nio-8080-exec-7] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T16:08:27.708355300, className=com.sau.controller.DeptController, methodName=delete, methodParams=[17], returnValue=Result(code=1, msg=success, data=null), costTime=11, operateEmpName=null)
2025-04-24 16:08:27.722 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:09:54.721 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 新增部门:Dept(id=null, name=123, createTime=null, updateTime=null)
2025-04-24 16:09:54.735 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:09:56.600 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 查询部门:18
2025-04-24 16:09:58.967 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 查询部门:18
2025-04-24 16:10:08.708 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 查询部门:18
2025-04-24 16:10:12.791 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 查询部门:18
2025-04-24 16:10:20.427 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 删除部门:18
2025-04-24 16:10:20.443 [http-nio-8080-exec-1] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T16:10:20.443515500, className=com.sau.controller.DeptController, methodName=delete, methodParams=[18], returnValue=Result(code=1, msg=success, data=null), costTime=16, operateEmpName=null)
2025-04-24 16:10:20.462 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:21:17.951 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:24:21.748 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:24:21.859 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:24:25.261 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 新增部门:Dept(id=null, name=123, createTime=null, updateTime=null)
2025-04-24 16:24:25.289 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:24:30.134 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 删除部门:19
2025-04-24 16:24:30.148 [http-nio-8080-exec-10] INFO  com.sau.aop.OperationLogAspect - 记录操作日志: OperateLog(id=null, operateEmpId=null, operateTime=2025-04-24T16:24:30.148235600, className=com.sau.controller.DeptController, methodName=delete, methodParams=[19], returnValue=Result(code=1, msg=success, data=null), costTime=14, operateEmpName=null)
2025-04-24 16:24:30.166 [http-nio-8080-exec-2] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:28:30.881 [http-nio-8080-exec-3] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:30:23.167 [http-nio-8080-exec-1] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:30:30.339 [http-nio-8080-exec-5] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:30:35.291 [http-nio-8080-exec-7] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:30:50.003 [http-nio-8080-exec-4] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:32:41.519 [http-nio-8080-exec-8] INFO  com.sau.controller.DeptController - 查询部门:2
2025-04-24 16:32:48.102 [http-nio-8080-exec-9] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:32:49.473 [http-nio-8080-exec-6] INFO  com.sau.controller.DeptController - 展示全部部门数据
2025-04-24 16:34:51.403 [http-nio-8080-exec-10] INFO  com.sau.controller.DeptController - 查询部门:2
